Unnamed: 0,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Hippocampus,Left-Amygdala,Left-VentralDC,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Hippocampus,Right-Amygdala,Right-VentralDC,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
8,0.06644293350171512,0.35237419075722765,0.49813001780861516,0.5674257293761945,0.33454086023013796,0.06442701708363846,0.3626001871803526,0.4834573932229105,0.5500935874283899,0.3137784527003133,0.3637815938380184,0.2521872539790336,0.25088029301266207,0.3289918208439181,0.5919356513387745,0.4309897403150677,0.35782350246602207,0.4834398019580863,0.33359322965011695,0.37509540411540265,0.3588410051569962,0.374514356858822,0.290391490017432,0.41184142908920124,0.4568844949310007,0.24098109535620252,0.2597412700595867,0.3126883907738869,0.2858588817587428,0.34963139151073197,0.26677572285934475,0.26816437080666466,0.24678982519058146,0.31429963264870664,0.25368932887976503,0.25065463274396765,0.23937867154822917,0.3152845990637289,0.32956892971747026,0.29991918910460014,0.25605178788277216,0.4563404758796862,0.31136878486557756,0.307147891229483,0.3485577776069119,0.24357138413359633,0.24241467485143567,0.31134318883754114,0.6270098374169809,0.40138079225536955,0.3374748694120158,0.4508507671222117,0.3168099689733329,0.35539123799190536,0.3785458613604043,0.3450448853268408,0.2753008227140052,0.39449310738156984,0.447573025129271,0.2466342672128499,0.24941130534510428,0.30988732659150875,0.27641630101434206,0.32866214809073935,0.26516959195396606,0.25598887383120067,0.2430482925628504,0.2959681144415735,0.24605495921191067,0.24610584569779434,0.23731290653011336,0.31376422435183543,0.3142242917554504,0.29459337818597764,0.2504701626618466,0.43414498560129317,0.2971620103399563,0.3135303258001371
9,0.09459970090653975,0.4470311570080183,0.6185373436087989,0.6923183268167061,0.42094648900316706,0.09206486486181953,0.4572789942164817,0.599545448899215,0.6728945060385757,0.40027118615601776,0.4747678865048131,0.3489684292546079,0.3479698360040331,0.442858306570191,0.7185318835474879,0.5524220287600266,0.46852741198188214,0.5990026232604811,0.44174976604836563,0.49322677398763987,0.4584850206348263,0.49399896549311895,0.3864680036497461,0.5224769675091452,0.5780416938651374,0.3378577199114529,0.35815101386284726,0.412101428532574,0.3851393648871333,0.4652682438573488,0.36748317146612325,0.36804392944852116,0.3441338653751856,0.41915163024230173,0.34916098021655045,0.34594759373491585,0.33392381412047006,0.42375951523783467,0.4402469997136963,0.4068986988248866,0.35128879430790766,0.578965516120089,0.42062312748775443,0.4126537040541789,0.45590294441710083,0.3389851524079974,0.33777265859812616,0.42141881240244966,0.7417506416866205,0.5171636988468349,0.4447545365533641,0.5613200479779911,0.42280169974566284,0.46794693009475463,0.4807216479938438,0.45900984947115386,0.36837694425925627,0.5014866391299642,0.5633804878617837,0.343886232882322,0.3459574988473725,0.4104580698968346,0.3743895204369644,0.4400903578563531,0.3649976902256516,0.35456101181679356,0.3394504661579687,0.40014298186562114,0.3396984642963498,0.3394154010063377,0.33077270422937866,0.419875640520406,0.42225907937252893,0.3995299595960152,0.34415784304058644,0.5538452250405662,0.4044475696339669,0.4187168990797225
10,0.13571925332971504,0.5756513813815486,0.7754625381622354,0.8535818970792408,0.5386015309655239,0.13252518128324464,0.5852007559279415,0.7513405508165448,0.8312200308811027,0.5173967428903717,0.6218290456500746,0.4799166767474194,0.4792657745456084,0.5930532523402464,0.8822651370550146,0.710777771529442,0.615136810150055,0.7515983164472362,0.5855045546868598,0.6480838828172949,0.5920641547764555,0.6503042931643263,0.5159926501043133,0.6697069939703125,0.7357746997241394,0.46915747066415536,0.4908482153508566,0.5453193042229462,0.5185355039824993,0.6173731027384451,0.5028823302111309,0.502596222953834,0.47577972051083617,0.5595693084130061,0.4784222340807558,0.47520184768158624,0.4623591167788188,0.5677356130099481,0.5868137498614967,0.549277697050424,0.480004989164154,0.7380117798297999,0.5655363852760111,0.5531824945786578,0.5987003896112216,0.4683681923099251,0.4670644030605439,0.5675195650982339,0.8934912326285787,0.6690621538441547,0.5873377831967651,0.7081509547551523,0.5640203279356762,0.6167345778957944,0.6167554957648124,0.6091413243582126,0.4946399092203431,0.6443923569996695,0.7150010472114386,0.4754343278268724,0.47650540956552323,0.5447285380118785,0.5063169218842614,0.5875639841275611,0.4992187975711397,0.4875808915206417,0.46992144351695675,0.5394519021509949,0.4668802474859603,0.46640484884132516,0.4579359587304535,0.5612174211519678,0.5656304997978445,0.5394144589182931,0.471031768372165,0.7093183249987878,0.5469555904392964,0.5586812814941062
11,0.19524051809675555,0.7457637837535938,0.9763522264926778,1.0585141781392755,0.6946824377650308,0.19121956250093136,0.7538888265618863,0.9464517428602276,1.0325148330507206,0.6723401139569785,0.8127230834792544,0.65271160006235,0.652480497981146,0.7872871503776528,1.0905173950529339,0.9136812431002629,0.8054132246696482,0.9488907642771067,0.7725761807458809,0.8473740247634799,0.7669208946356472,0.8510677316645849,0.6863646120456842,0.8612022966802649,0.9376771696481272,0.6425979392196387,0.6655174914907926,0.7198780278298195,0.6936817855722497,0.8136324094704482,0.6807036760076683,0.6795366095318921,0.6494435456665667,0.743234064105885,0.6490733472378191,0.6460892436736534,0.6323662312063432,0.7549692249780167,0.7770139205349212,0.7348107273324382,0.6497439769540007,0.9410239314772811,0.7538457756680517,0.7363779032670845,0.7847636640568633,0.6394135228276342,0.6380043908073336,0.757437596123212,1.0896959386969753,0.8648854542188096,0.7730341627814246,0.8991057036605118,0.7482170879670791,0.8095729213838476,0.7939023119264417,0.8032406444548277,0.6615095317043741,0.8309561700368526,0.9102079524618851,0.6490036038729672,0.6487337950357682,0.7201765214307486,0.6798092608082459,0.7788795447961225,0.6755627266175782,0.6627753628438612,0.6421721370369835,0.721634275565275,0.6352116390164465,0.6347488674683474,0.6264830139631636,0.7455789875023069,0.7521288548339432,0.7220254796674204,0.6386101343954848,0.9082035978673861,0.7324508245647519,0.74106943258409
12,0.27923580809254417,0.9627888601771207,1.2263383093786515,1.31210026512574,0.8946499944404784,0.27420168981390997,0.9688155122715715,1.190255321384353,1.282002105946615,0.8706362799803442,1.052914403130393,0.8727999161538281,0.8731076005162101,1.0309549476299271,1.348286600348287,1.1664151590781648,1.0448208192755832,1.1962155443217037,1.008388528969056,1.0964674565903174,0.9882487725735947,1.1015876605284642,0.9027880535970996,1.1023469152546999,1.1889774423052162,0.8636701390526393,0.8876275726329945,0.9411337020660642,0.916007184772864,1.0594128538457868,0.9064504359173694,0.9043275343389158,0.8706271669752835,0.975562925477162,0.8664972566162824,0.8640775139603015,0.8494168483527555,0.9909399580955556,1.0163075211393422,0.9689895823172808,0.8658463875807383,1.1932111201923483,0.9910144297825585,0.9676402970704353,1.019700673790556,0.8576234324014016,0.8561299956056546,0.9967187033860272,1.3355584546605241,1.110179675611054,1.0074422822051172,1.1397155481859176,0.9809159964104172,1.0520283289223054,1.0173647308695193,1.0468471917950677,0.874256981829842,1.0667336611261993,1.1544811875077374,0.8701279202622183,0.8681631829381014,0.9421876187533003,0.900346655175069,1.0195842167519418,0.8995821576140448,0.885669756205495,0.8617414272414731,0.9522183140565116,0.8501245053861456,0.8499668674251507,0.8419206447559162,0.9785328906233879,0.9873517216366818,0.9529432528305952,0.8522591681697896,1.1559021784090373,0.9665170944643877,0.9713664883492997
13,0.39270841002973256,1.2293660405671152,1.5276587603113034,1.616429571057666,1.1413669694050323,0.38646948420506816,1.2327121145096207,1.4852894743019553,1.582062118214733,1.1152758998385168,1.3450251850183315,1.1428700289754334,1.1438888078395713,1.326574473143976,1.6576489954361244,1.4713606037368772,1.3359743280803777,1.4960273016551047,1.2955222302721408,1.397839339091259,1.258598957867712,1.4042624797079006,1.1677925265319975,1.3956845904543997,1.4919914554660214,1.1350944615329046,1.1599000769016596,1.2117541361756963,1.1882091920501152,1.3571977087320384,1.18284018515818,1.1796425272380497,1.1420701772692363,1.2591540698977175,1.1333512905459766,1.1319106423036625,1.1162414848803368,1.2782928004465834,1.3073225730610227,1.254491617750219,1.130959325674764,1.4969020074844013,1.2796869761292717,1.2495932497770315,1.3063466016473773,1.1257767091457345,1.124263959663887,1.2880819093927154,1.6334185589128158,1.407645110507168,1.293377349640123,1.4326987708465815,1.2648463895367452,1.3468314030878994,1.2898488999041837,1.3426588463420415,1.135543677959685,1.3545110966036304,1.4504370288875719,1.1415955252883756,1.1376217830793705,1.213565989701366,1.1707560232774654,1.3123940307153088,1.1740822169056997,1.1590391236540858,1.1314399096456977,1.2339515089350659,1.1143674400351076,1.114904807289565,1.1070465569185426,1.262859880534235,1.2741399014444497,1.2349863732919495,1.1147154961758443,1.4550184736075211,1.2519963376140717,1.2523558313415297
14,0.5376805036647132,1.5472519207895508,1.8816634240201524,1.9726659929805883,1.4364843801521054,0.5300434598070662,1.5474660866376826,1.8332960896406947,1.934217723939197,1.4080779831559371,1.6908876136501392,1.464955725712766,1.46690325304229,1.6758366367399773,2.0197991873129855,1.8300275321585446,1.6806940396425107,1.8499422545504094,1.6357832911752148,1.7531115462839157,1.5798843284044877,1.7606228572556533,1.483322249510196,1.7429630447960283,1.8481641505782613,1.4589140328245593,1.4843854550867719,1.533750793215691,1.5123068718011081,1.7086256004010367,1.5118659337150124,1.5074621678259414,1.465826439436643,1.5958570749496168,1.4516727764636748,1.4516994063632596,1.4349259948637647,1.618894006186572,1.6519035594759923,1.5932391788461011,1.4471378995026296,1.853579099138046,1.6217414987604657,1.5841361897995418,1.6468015308529838,1.4460248215276255,1.444595891905802,1.6334890615895241,1.984827202549247,1.7592048856889055,1.6329165635172502,1.7800112308472105,1.6020079538497938,1.6959399764179142,1.6135316917514866,1.6926055503413417,1.4475182576591923,1.6963363821577604,1.7999044520368797,1.4655267148531077,1.4593093160244175,1.536531310153583,1.493245846079506,1.6592583209089724,1.5011647625709061,1.484993808206108,1.453412972144271,1.5688657750812571,1.4301095650688522,1.4318150836715058,1.4240371635392428,1.600600954431785,1.614608494832771,1.5702576652126756,1.4281767624695239,1.80739810628294,1.5910169262388378,1.586144674492773
15,0.7134054337421392,1.920103830062103,2.2916360509388816,2.383869322258971,1.7829619354508786,0.7041610005601845,1.9169437918523895,2.2380855524345464,2.3420009534344874,1.7522134716288738,2.0942989572220556,1.8432131465934396,1.846328973498109,2.082398358762095,2.437881615416082,2.2458418438203753,2.082775176534575,2.2615086958940345,2.03299601305572,2.1658363820173956,1.956042665644426,2.1741230525290187,1.8534752150635936,2.1478884777658553,2.260883391294607,1.8392775112012876,1.8652106587689836,1.9111740671873456,1.89236876066609,2.11728034220493,1.897569861807199,1.891858874192266,1.846034588318542,1.9895596509992368,1.8256441174223066,1.8276641567725531,1.809681572611384,2.0166094320134618,2.053864419957102,1.9891637196443066,1.8185884228257732,2.26666615230132,2.021041007830252,1.9751877906923376,2.0451950304034674,1.8226689065631703,1.8214406464663577,2.0369653142590316,2.39342623682344,2.168836435004455,2.030177638789157,2.185649326177021,1.9964725743396963,2.103358425562264,1.9926492594729313,2.1006807711822493,1.8145331398500697,2.0962878469067587,2.2067826054884057,1.8461581555811144,1.8375372189045114,1.915366789403567,1.8721134907560468,2.064180825337672,1.8850023633771626,1.8677661747971455,1.8319101779795153,1.9610741632020232,1.8016982718265688,1.8050839098581024,1.797215755239554,1.9958491242250738,2.012900262668442,1.962910133653492,1.7970185470582387,2.2169242352121934,1.9877387079541873,1.976894562496677
16,0.9196305299760997,2.3542140321699727,2.7635500696675477,2.855814275708137,2.1861535822588194,0.9085422189933314,2.347730941101352,2.70620738421408,2.8117100618179705,2.15327924598825,2.561600188862093,2.2844254724408843,2.288940026218689,2.552518494217878,2.9177580769872224,2.7248304194886663,2.5485776089924634,2.7368424650793055,2.4936000547459716,2.64214805308612,2.3935714266559818,2.6508244808111665,2.285011466859551,2.6167178532664646,2.7361916594503084,2.282953706438666,2.309084254900717,2.3506319041327988,2.335032598508931,2.5893453579733556,2.346592535138551,2.339525943882649,2.289437782225152,2.4467625432522606,2.262086585733628,2.2666089635778985,2.247338472259253,2.477890869546068,2.5195678842219817,2.448766251450895,2.2521477112141044,2.7422148465095875,2.4840019882034605,2.4292414857121782,2.508235902587166,2.262647945624826,2.2617186457605016,2.505179246310339,2.865630629416038,2.6431721897891105,2.49187408459714,2.656233149960117,2.454949742708542,2.5757261543996735,2.4339724354952095,2.5735349303418,2.243591037285878,2.561033741269002,2.6776734357186673,2.2903586850214084,2.2792106429226497,2.3569010687523604,2.3142305570628245,2.533809080633407,2.3323820986751307,2.314223541019793,2.2737984315487165,2.4173236084192924,2.2361251338759947,2.241676973298311,2.233535575205556,2.4553129732192014,2.4757313625141966,2.4196879516182763,2.2282379533922145,2.6901320246938916,2.4488918089422023,2.431353253229189
17,1.1597675024668996,2.857078426872744,3.304687667524621,3.3956779338725336,2.652944558769885,1.146588089200986,2.8476209434300723,3.2453678933015784,3.350907878044024,2.6183781650354208,3.100163633233473,2.7963608021643345,2.8024690110071315,3.093573925542015,3.4666498208585437,3.2742111509840126,3.0855092011738194,3.2831751182353215,3.0251119779954427,3.1893146918373843,2.900019831023962,3.1979778012308064,2.7857399018118865,3.156764148930179,3.281376260012181,2.7976931558356384,2.8236844322282906,2.8597359002160436,2.847927360762913,3.1321460735435362,2.8665817766173127,2.8581605323263193,2.803759945435183,2.9750177167282432,2.7688123240673805,2.7762749807270612,2.7556921546776803,3.010236862602445,3.056412580199594,2.97956216377581,2.7556358226068682,3.287492184584935,3.018067394605249,2.9538241156143736,3.0435981630502957,2.7738511201190907,2.7732771082472816,3.045819322028635,3.4090513930439887,3.189886820836645,3.0256971841300873,3.1993968914395188,2.9851641086230334,3.120702836563283,2.9452216862159677,3.1188556258209355,2.7426498588967627,3.0982224646514696,3.2202781114387147,2.805965628954376,2.792159844119022,2.868894553305555,2.8273952938647553,3.0758196421420663,2.8510769117278287,2.8322006173924428,2.7869056065418087,2.945361084608174,2.741326518434079,2.7494462315159502,2.7408922235711133,2.9866983786273384,3.0107808524372026,2.9483051080793774,2.7297579771342746,3.23463193675108,2.9821644647207988,2.957240176857646
18,1.4407762180861448,3.4357072458271753,3.9219973378329196,4.010421246462946,3.1902923358071247,1.4252780476347606,3.4238059380123698,3.8625929948494537,3.9666028462603102,3.1545728422863912,3.716741961322266,3.3860183400469723,3.3938645394397535,3.7123974847372025,4.091509547615341,3.9007751863043745,3.7003605143420497,3.9072282390324005,3.6344257598120824,3.8141065554243285,3.4823478047522882,3.8223984759580216,3.3627741085532192,3.774754118489737,3.9033306322023673,3.390474243029004,3.4159407062145273,3.445428440032366,3.4379806083386306,3.752502933716506,3.4644672336521762,3.4547238250274996,3.395963419897839,3.581218780715417,3.352865134269084,3.3636015282347502,3.3417430978728744,3.62050122445587,3.6711795913515375,3.5883914760058873,3.3361018114460674,3.9093567422255333,3.6300441186847783,3.555821684782701,3.6581389179531763,3.363308932116671,3.363097147325242,3.665785154960849,4.030651112982316,3.8158790940297567,3.638528742383072,3.821985131042097,3.5940616079978898,3.7451585137238785,3.5333200134744467,3.7435489865491403,3.3188111540704575,3.714695337404963,3.8415670164159463,3.3999853679147485,3.383350017579705,3.458279318068847,3.418551250374942,3.69711005053233,3.4480616089229024,3.4286966285466676,3.3782294463543314,3.552136392676088,3.3243702974729152,3.3353392399501303,3.3263184009322933,3.596919309458052,3.6249136665717363,3.555668027715945,3.3086217335741175,3.8573129342633496,3.5944285014732325,3.5614677802033823
